index_in_dataset,dataset,start_time,ttft,finish_time,throughput,generated_text
39,samsum,1632999.612193126,0.677946652052924,0.677946652052924,76.70220044974957,Sara removes herself from the Splitwise transaction.
40,samsum,1633000.290439475,0.618977383011952,0.618977383011952,38.773629955937466,It is okay with Patrick.
41,samsum,1633000.909702315,0.3930210128892213,0.3930210128892213,76.33179656085191,Agata is coding in JavaScript.
42,samsum,1633001.303076196,0.9034219209570438,0.9034219209570438,36.52778312600752,Gail likes to spy on her friends.
43,samsum,1633002.206817404,1.7414431471843272,1.7414431471843272,20.672509497773166,Gabriel quit the office a month ago.
44,samsum,1633003.948572618,1.3227518270723522,1.3227518270723522,20.411992217587123,They will carpool together.
45,samsum,1633005.27162995,1.297960657859221,1.297960657859221,20.80186316627824,Quinn is going out tonight.
46,samsum,1633006.569885104,0.483515985077247,0.483515985077247,68.25007035646999,Mark gets to drive the car first.
47,samsum,1633007.053681175,0.8803789201192558,0.8803789201192558,40.891483402537006,Mike will refill the hand sanitizer.
48,samsum,1633007.93432434,0.4403221330139786,0.4403221330139786,61.318743655211286,Jill is very bored at home.
49,samsum,1633008.374928799,1.2954840939491987,1.2954840939491987,21.61354209656394,Alexa was jealous of Hunter.
50,samsum,1633009.670677799,0.5926880228798836,0.5926880228798836,47.24239215084423,Miranda is the hated person.
51,samsum,1633010.263607147,1.742559671169147,1.742559671169147,20.08539539797637,The tracking number is 12345678900.
52,samsum,1633012.006488885,1.5814202139154077,1.5814202139154077,17.073260960254974,Betsy can't pick up Johnny.
53,samsum,1633013.588224536,1.4267251640558243,1.4267251640558243,25.232610251059825,Rael is considering a career change.
54,samsum,1633015.015270377,0.6283669639378786,0.6283669639378786,52.51708300066271,"Yes, let's book the flight today."
55,samsum,1633015.643970188,1.2907702741213143,1.2907702741213143,36.41236627640424,Monica will send Natalie the cheesecake recipe.
56,samsum,1633016.935073869,1.8150942288339138,1.8150942288339138,18.180874290587365,Twitter is for getting news fast.
57,samsum,1633018.750454164,0.46357130887918174,0.46357130887918174,66.87212820601755,The guy with dreads is awkward.
58,samsum,1633019.21438368,0.6544427401386201,0.6544427401386201,48.89656197152092,David will order an iPad online.
59,samsum,1633019.869136937,1.8175236000679433,1.8175236000679433,20.907568957332643,Sebastian is very happy with his life.
60,samsum,1633021.686957054,0.5077280409168452,0.5077280409168452,39.391166900855815,The cat is adorable.
61,samsum,1633022.194943789,1.6314938941504806,1.6314938941504806,25.130342287519692,You are officially shorter than penguins.
62,samsum,1633023.826742838,0.8577727181836963,0.8577727181836963,45.466589427769556,Natalie is going with Judy on Saturday.
63,samsum,1633024.684805993,1.022051041945815,1.022051041945815,32.28801561336261,Railey will buy Tiffany a burger.
64,samsum,1633025.70716721,1.4542376708704978,1.4542376708704978,22.004656213344408,The email content is on Dropbox.
65,samsum,1633027.161712188,1.4884976418688893,1.4884976418688893,18.810913240577584,Call Linda or the reception.
66,samsum,1633028.650502416,0.4533794920425862,0.4533794920425862,68.37539091222978,Donald Trump is a spoiled brat.
67,samsum,1633029.104187004,1.2829099069349468,1.2829099069349468,26.502250716288263,Maya will buy 5 packs of earplugs.
68,samsum,1633030.387408397,1.074076402001083,1.074076402001083,29.793038875429772,Olivia needs to do her accounts.
69,samsum,1633031.461820966,0.41157854883931577,0.41157854883931577,53.452737179918024,They will meet at 8pm.
70,samsum,1633031.873694131,1.2577935711015016,1.2577935711015016,22.26120457546881,Sara is going to the cinema.
71,samsum,1633033.131790759,1.0753906690515578,1.0753906690515578,35.3359956465999,Paul will be home later than expected.
72,samsum,1633034.207477314,0.4786697409581393,0.4786697409581393,60.58456910593835,There are no reported deaths.
73,samsum,1633034.686423321,1.0096742680761963,1.0096742680761963,24.76046066582866,Pete is a TV news anchor.
74,samsum,1633035.696405266,1.14091612608172,1.14091612608172,27.17114719595047,Judy will feed Derek's animals.
75,samsum,1633036.837607808,0.681663332041353,0.681663332041353,38.14199587667232,Mum forgot to pick him up.
76,samsum,1633037.519625177,1.5701583430636674,1.5701583430636674,17.832596389843623,Tilly is going to detention.
77,samsum,1633039.090119698,1.567839132854715,1.567839132854715,27.426283155533806,Viola is feeling anxious about her wedding.
78,samsum,1633040.658285149,1.032196018146351,1.032196018146351,39.7211375351254,Olivia and Beth will buy the ingredients.
79,samsum,1633041.690784144,1.7011254569515586,1.7011254569515586,15.283999127608363,This guy is a total creep.
80,samsum,1633043.392234038,0.9071555510163307,0.9071555510163307,31.968056600116576,Paola loves Galway Girl song.
81,samsum,1633044.299683865,1.86963055212982,1.86963055212982,19.790006083207643,Stanley's relationship is in trouble.
82,samsum,1633046.169616964,0.8697173909749836,0.8697173909749836,48.29154899721682,Mohammad will bring Ali's wallet tomorrow.
83,samsum,1633047.039668393,0.7837336878292263,0.7837336878292263,37.002365025706325,You are feeling a bit better.
84,samsum,1633047.823690518,1.6059811578597873,1.6059811578597873,36.11499407458414,John advises Igor to grit his teeth and get the work done.
85,samsum,1633049.429979602,0.6075395089574158,0.6075395089574158,42.79557068579455,Kamden is not on Facebook.
86,samsum,1633050.037830289,0.5513864120002836,0.5513864120002836,67.10357599450776,Chris and friends were mean to girls.
87,samsum,1633050.589442155,0.4810906418133527,0.4810906418133527,68.59414241693545,The lamp was broken accidentally.
88,samsum,1633051.070830885,1.2174186878837645,1.2174186878837645,24.642302848290356,Tobias found Natalie's wallet.
89,samsum,1633052.28854884,1.520171016920358,1.520171016920358,20.39244246532303,They will meet on 4th at 10:00.
90,samsum,1633053.809030024,0.5255828017834574,0.5255828017834574,66.59274215448961,The Caspian Sea has special status.
91,samsum,1633054.334955702,1.0659400690346956,1.0659400690346956,27.20603234876244,She might be with her father.
92,samsum,1633055.401176396,1.5345193028915673,1.5345193028915673,17.59508658452365,They are going out tonight.
93,samsum,1633056.935969166,1.0536575349979103,1.0536575349979103,31.319474216131763,George will give Patricia a call.
94,samsum,1633057.989895278,1.3075140612199903,1.3075140612199903,21.414683658448993,Pete is coming over tonight.
95,samsum,1633059.297695515,1.9462294259574264,1.9462294259574264,13.359164984986075,They can meet up together.
96,samsum,1633061.244232727,0.7447407869622111,0.7447407869622111,37.59697399441713,You're wearing a red jacket.
97,samsum,1633061.98927242,1.636042159050703,1.636042159050703,19.559398162800203,A small but interested audience.
98,samsum,1633063.625596736,0.42771030287258327,0.42771030287258327,84.16912044955941,The boss appreciated their decision.
99,samsum,1633064.053591255,1.2039240319281816,1.2039240319281816,22.426664211326788,"Yes, I will meet you there."
100,samsum,1633065.257829853,1.4218516198452562,1.4218516198452562,24.615789377381827,They stayed in an Airbnb apartment.
101,samsum,1633066.67998231,1.3539723220746964,1.3539723220746964,23.634161111186003,They are going on a family trip.
102,samsum,1633068.034304479,1.1807460570707917,1.1807460570707917,27.948431250210376,Ross wants to do karaoke tonight.
103,samsum,1633069.215360934,0.5502200361806899,0.5502200361806899,72.69818866949471,She's attracted to excitement over love.
104,samsum,1633069.765954088,0.5074094841256738,0.5074094841256738,55.18225590175417,Tyra Banks is still popular.
105,samsum,1633070.273774601,1.0389008710626513,1.0389008710626513,21.176226349196394,He will come with her.
106,samsum,1633071.312978148,0.7053269860334694,0.7053269860334694,55.29350325772075,The package will be delivered tomorrow.
107,samsum,1633072.018670812,0.9659839360974729,0.9659839360974729,28.98598926304987,They are going to a meeting.
108,samsum,1633072.984961204,0.9003231450915337,0.9003231450915337,31.099944672813347,Road is blocked for repairs.
109,samsum,1633073.885592886,0.8685934680979699,0.8685934680979699,29.933450981313875,They are excited for 2019.
110,samsum,1633074.754491501,0.7051574210636318,0.7051574210636318,38.28932262993738,Get rid of him immediately.
111,samsum,1633075.460023751,1.469450824894011,1.469450824894011,23.13789575262062,William will be back in 5 minutes.
112,samsum,1633076.929784853,0.9882664710748941,0.9882664710748941,25.296820980690153,Jay is a compulsive liar.
113,samsum,1633077.918358981,0.7763813810888678,0.7763813810888678,43.792910067363174,Claire is going to the conference.
114,samsum,1633078.695066609,0.7818454180378467,0.7818454180378467,48.60295798032104,They are having a celebration tonight.
115,samsum,1633079.477225913,0.5619102369528264,0.5619102369528264,60.50788500380066,Mike will get a tattoo with David.
116,samsum,1633080.039502137,0.8374798649456352,0.8374798649456352,106.27121167358145,The game doesn't allow higher ranked players to interact with players out of their range.
117,samsum,1633080.877523985,1.964493185048923,1.964493185048923,15.780151458875125,Nada will lend Dima her laptop.
118,samsum,1633082.842337937,1.0331345167942345,1.0331345167942345,50.332264729043644,Stefano and Josie are discussing Italian literature.
119,samsum,1633083.875793961,0.8679596157744527,0.8679596157744527,40.3244567649275,Tina will help Fiona with the tart.
120,samsum,1633084.744077853,0.8736984881106764,0.8736984881106764,35.481347881276236,Ewan has graduated from school.
121,samsum,1633085.618103338,0.6865136041305959,0.6865136041305959,75.7450394094565,The pharmaceutical industry is extremely profitable.
122,samsum,1633086.305060991,1.309292659861967,1.309292659861967,23.676906585016827,Kode will come to Adele's home.
123,samsum,1633087.614677258,1.7715850598178804,1.7715850598178804,20.320785502504076,Victor is helping Chris financially.
124,samsum,1633089.386578055,0.8270607728045434,0.8270607728045434,33.85482774748543,Pegah will be back at 22:00.
125,samsum,1633090.214085496,0.8711812938563526,0.8711812938563526,43.618934736063956,Steffen can't go to the infinity pool.
126,samsum,1633091.085696629,1.845008647069335,1.845008647069335,19.512103673434506,Jeremih's sister needs to text back.
127,samsum,1633092.931062664,1.6373354170937091,1.6373354170937091,20.76544588545603,They are meeting at 7 on Saturday.
128,samsum,1633094.568706537,0.683116301195696,0.683116301195696,54.16354423871436,Carl's cousin is in the championship.
129,samsum,1633095.252236778,0.40006606397219,0.40006606397219,57.49050487221233,Emma will be home soon.
130,samsum,1633095.652650639,0.6014016589615494,0.6014016589615494,49.8834673183335,Marcus will pick Mark at 4 pm.
131,samsum,1633096.254460797,1.0723634250462055,1.0723634250462055,30.773149502537454,They are planning a food evening.
132,samsum,1633097.327168079,1.5121539668180048,1.5121539668180048,15.87139968987597,I have to wait one hour.
133,samsum,1633098.839635072,1.3945830089505762,1.3945830089505762,24.38004749934893,They are going for drinks tonight.
134,samsum,1633100.234523787,1.1233823541551828,1.1233823541551828,30.265741556505947,They're going to be late tomorrow.
135,samsum,1633101.358242077,1.5610053690616041,1.5610053690616041,19.858996397069152,Martin is buying milk for Alex.
136,samsum,1633102.919557334,0.4717870121821761,0.4717870121821761,61.46841530432364,The school trip is cancelled.
137,samsum,1633103.391785686,0.4941797920037061,0.4941797920037061,48.56532053382711,Antena 3 is the station.
138,samsum,1633103.886332105,0.6436002890113741,0.6436002890113741,31.07518803436483,You should ask Mary.
139,samsum,1633104.530281912,0.715374399907887,0.715374399907887,50.32329924670974,Jason is downloading Arrow season 7.
140,samsum,1633105.246078771,1.9067656740080565,1.9067656740080565,15.209000453129338,"Yes, I will bring it to work."
141,samsum,1633107.153178062,1.6350264879874885,1.6350264879874885,17.736715712597015,They have a Wi-Fi connection.
142,samsum,1633108.788506116,0.6932035270147026,0.6932035270147026,54.81795536102925,Jacob will listen to the song tonight.
143,samsum,1633109.482087361,0.8036198629997671,0.8036198629997671,43.55293044817403,Adelle will clean the hamster cage.
144,samsum,1633110.286034531,1.1940917409956455,1.1940917409956455,32.66080708964741,Adam is worried about May's depression.
145,samsum,1633111.480441759,1.2633197677787393,1.2633197677787393,31.66260911940839,Erin will meet Ashley at the restaurant.
146,samsum,1633112.744092155,1.1236636289395392,1.1236636289395392,24.9184891980753,Pasta with salmon and basil.
147,samsum,1633113.868082961,1.1845303769223392,1.1845303769223392,19.41697777287812,Kathy got her hair cut.
148,samsum,1633115.052932215,1.9742993849795312,1.9742993849795312,17.727807781474272,Celine is having fun on ice skates.
149,samsum,1633117.027551147,1.4818691010586917,1.4818691010586917,22.26917342187904,Robert will pick up the balloons.
150,samsum,1633118.509727963,0.4521748370025307,0.4521748370025307,39.80761096597522,Iga is very upset.
151,samsum,1633118.962305028,1.2348976619541645,1.2348976619541645,30.771780667125793,Jungang high school violence reported.
152,samsum,1633120.197513147,1.4893015378620476,1.4893015378620476,18.12930378005222,You can pick it up anytime.
153,samsum,1633121.687146793,1.1636976532172412,1.1636976532172412,37.81050849278116,Freddy will send Simon three backing tracks.
154,samsum,1633122.851167704,1.2858763691037893,1.2858763691037893,27.99647062889159,Millie is sick and won't come today.
155,samsum,1633124.137350609,0.4700419169384986,0.4700419169384986,59.569155411438736,They are meeting for coffee.
156,samsum,1633124.607793175,1.4744855919852853,1.4744855919852853,19.66787614448891,Anna is going to the concert.
157,samsum,1633126.082592195,1.3953074840828776,1.3953074840828776,23.650700921804763,Sean is a tortoise spirit animal.
158,samsum,1633127.478223335,0.8415013500489295,0.8415013500489295,22.57869223726764,The door is locked.
159,samsum,1633128.320047882,0.6171471050474793,0.6171471050474793,53.47185416588999,They are making a movie together.
160,samsum,1633128.937599676,1.873697648057714,1.873697648057714,18.67964131581272,Susan had a fun date rollerskating.
161,samsum,1633130.811606941,0.7589393588714302,0.7589393588714302,30.305451589968687,Samuel is 35 years old.
162,samsum,1633131.571061661,1.2804377940483391,1.2804377940483391,28.896366673946503,British media made negative comments.
163,samsum,1633132.851809931,0.9136145100928843,0.9136145100928843,25.17473151522261,James is going to work.
164,samsum,1633133.765733307,1.6202477219048887,1.6202477219048887,24.07039335574475,They are all watching Mad Max together.
165,samsum,1633135.386303586,0.5300374969374388,0.5300374969374388,77.35301792212503,Allison got the highest scholarship rank.
166,samsum,1633135.916731291,1.7177675520069897,1.7177675520069897,16.30022639983251,They're making fun of Scott.
167,samsum,1633137.63480513,1.3314125009346753,1.3314125009346753,23.283542837578473,Lisa will be back before 11 pm.
168,samsum,1633138.966531288,0.5976803698576987,0.5976803698576987,16.73135090981973,Good luck.
169,samsum,1633139.564501024,1.1755451448261738,1.1755451448261738,23.818736458768942,Kirsten will post the email.
170,samsum,1633140.740365156,1.7276305831037462,1.7276305831037462,27.204890015064983,Mia is fine with James going to the exhibition.
171,samsum,1633142.468322596,0.5037786259781569,0.5037786259781569,71.45995908441122,The Manager is coming back tomorrow.
172,samsum,1633142.972499841,1.1871179931331426,1.1871179931331426,22.744158673510885,He passed his driving exam.
173,samsum,1633144.15992178,1.7218463390599936,1.7218463390599936,20.907789030497028,Harris's friend Aoki died yesterday.
174,samsum,1633145.882088747,0.789825577987358,0.789825577987358,34.18476275331788,Nathan wants to buy a bike.
175,samsum,1633146.672213631,0.5698565361090004,0.5698565361090004,47.38034626110794,Rachel is allergic to cats.
176,samsum,1633147.242377454,1.489520023111254,1.489520023111254,26.85428821322555,Wear the blue trousers with white shirt.
177,samsum,1633148.732225574,0.8091231510043144,0.8091231510043144,55.61576126470277,Amelia won't tell Emily her favourite colour.
178,samsum,1633149.54166306,1.926574967103079,1.926574967103079,17.64789877402205,Benjamin will meet Hilary at 2 pm.
179,samsum,1633151.468565364,0.6338700621854514,0.6338700621854514,53.6387534738194,Jane was almost killed by peanuts.
180,samsum,1633152.102786103,1.5578391319140792,1.5578391319140792,14.764040476849788,They will be convinced.
181,samsum,1633153.66091714,0.6103373088408262,0.6103373088408262,49.15314788305674,Kane recommends the new album.
182,samsum,1633154.271608497,1.2448695150669664,1.2448695150669664,20.885723110185857,It's still under warranty.
183,samsum,1633155.516779639,0.7629116529133171,0.7629116529133171,35.39072957779001,Brian will take care of it.
184,samsum,1633156.279980549,0.6595172581728548,0.6595172581728548,34.87399262866881,They will meet at 4:30.
185,samsum,1633156.939809374,1.3491417989134789,1.3491417989134789,21.495146042732447,Max lets Ray out of the room.
186,samsum,1633158.289283971,1.666612593922764,1.666612593922764,21.000681338678284,Install smog alert app immediately.
187,samsum,1633159.956214751,1.0857246131636202,1.0857246131636202,34.078623208318156,Chloe will come home to walk the dog.
188,samsum,1633161.04224468,0.7287526279687881,0.7287526279687881,49.39947880577914,Linda gives Emily the green tea set.
189,samsum,1633161.771332535,1.4121418760623783,1.4121418760623783,14.87102702354276,"I know, I'm so sorry."
190,samsum,1633163.183772567,0.9098191801458597,0.9098191801458597,46.163018890486214,We will arrive in New York around 4.30 PM.
191,samsum,1633164.093881053,1.6280682520009577,1.6280682520009577,14.127171862562964,Croatia is a good idea.
192,samsum,1633165.722268663,0.9249348719604313,0.9249348719604313,33.51587332229612,Jason had a dental appointment.
193,samsum,1633166.647493761,1.040971577866003,1.040971577866003,34.58307677698577,Shanghai has 25 million inhabitants.
194,samsum,1633167.688729345,0.4148139988537878,0.4148139988537878,62.67869472062921,"Yes, Gala apples are fine."
195,samsum,1633168.103853031,1.4877894800156355,1.4877894800156355,22.180557426480256,They will visit grandma tomorrow.
196,samsum,1633169.591922427,1.2919391109608114,1.2919391109608114,16.254636013288863,You have a new email.
197,samsum,1633170.884160925,1.8556038669776171,1.8556038669776171,18.861784361878666,Mary stayed home from school today.
198,samsum,1633172.740071128,1.0653617270290852,1.0653617270290852,34.729988004337116,Lucy is going to the gig with Maggie.
199,samsum,1633173.805738613,1.7583508419338614,1.7583508419338614,14.21786790428275,Nicky is no longer there.
